text	topic	parent_L1
'asphalt leg of lamb') is a French dish consisting of a leg of lamb prepared by wrapping the meat in kraft paper and placing it in a bath of hot asphalt.	Ceremonial food and drink	Food and drink culture
Artifacts made from these marine shells have been found as far north as Wisconsin and as far west as Oklahoma.	Ceremonial food and drink	Food and drink culture
He takes out a larger particle in commemoration of the Patriarch (or Synod of Bishops), and a second larger particle in commemoration of the Ruler (in former times, this would have been the Emperor, but nowadays it reflects the government of the local nation in which the church is located).	Ceremonial food and drink	Food and drink culture
While pouring water for someone to drink, if drops of water fall on the person's feet; the drops are not Uchchhista, but considered part of the ground.	Ceremonial food and drink	Food and drink culture
Later Christian writers referred to a similar, interim state of grace as the "Bosom of Abraham" (a term taken from Luke 16:22, 23).	Ceremonial food and drink	Food and drink culture
The name "double ka meetha" combines the colloquial term double roti, referring to leavened milk bread that rises to nearly double its size during baking, and meetha, meaning “sweet” in Hindi and Urdu.	Ceremonial food and drink	Food and drink culture
Buddhist monks are called bhikkhu (Pali) or bhikṣu (Sanskrit) while nuns are called bhikkhunī (Pali) or bhikṣunī (Sanskrit) which translates to 'almsman' and 'almswoman' respectively.	Ceremonial food and drink	Food and drink culture
However, alcohol consumption is also associated with an increased risk of a number of other health conditions, such as cancer.	Ceremonial food and drink	Food and drink culture
It is etymologically related to the word laufa ("spiritual communion"), since lofani meals symbolize the connection of the souls of the living and the dead.	Ceremonial food and drink	Food and drink culture
Panagia The Prosphoron from which a particle is removed in honor of the Theotokos (Virgin Mary) is called Panagia (ἄρτος τῆς Παναγίας) and is solemnly blessed in her honour during the Divine Liturgy.	Ceremonial food and drink	Food and drink culture
No case of transmission of an infectious disease related to a common communion cup has ever been documented.	Ceremonial food and drink	Food and drink culture
Before having anyone drink, he took up octli with a cup and then poured it before the hearth; he poured the octli in the four directions.	Ceremonial food and drink	Food and drink culture
The local specialty, octopus soup, may also be called nakji-yeonpo-tang (낙지연포탕; "octopus yeonpo-tang") outside the province.	Ceremonial food and drink	Food and drink culture
The 'burial-cakes' which are still made in parts of rural England, for example Lincolnshire and Cumberland, are almost certainly a relic of sin-eating.	Ceremonial food and drink	Food and drink culture
Gentleman look at drinking customs and their enormous evils, and ask himself if he has done his duty; or whether he expects to be pronounced "a good and faithful servant", if he continues even from the pulpit to encourage the great damning evil of this nation.	Ceremonial food and drink	Food and drink culture
In Val-de-Travers in western Switzerland, a similar tradition exists where a ham is cooked in asphalt (Jambon cuit dans l’asphalte).	Ceremonial food and drink	Food and drink culture
Mexican chef and professor Josefina Velázquez de León stated that barbacoa has many variations or styles depending on the region of Mexico, and that birria was one style.	Ceremonial food and drink	Food and drink culture
