text	topic	parent_L1
Osborne (1852–1931), newspaper proprietor and editor in South Australia, Tasmanian mayor, brother of Samuel Robin Osborne (born 1957), historian of antiquity Samuel W.	Onomastics	Linguistics
Following the Portuguese settlement in Chittagong, the Portuguese fort and naval base came to be known as Firingi Bandar or the Foreigner's Port.	Onomastics	Linguistics
Smith House, Skaneateles, New York Other Raguel (angel) – one of the seven archangels in the rabbinic tradition and the Kabbalah == References ==	Onomastics	Linguistics
1102), Armenian general and ruler of Melitene Gabriel von Salamanca-Ortenburg (1489–1539), Spanish nobleman Gabriel de la Cueva, 5th Duke of Alburquerque (c.	Onomastics	Linguistics
Other similar ethnonyms for the Albanians were "Arbanaš", "arbanaški", "jezik" or "latins" as it is mentioned in the year 1300 in the village of Shën Gjergj to Skopje.	Onomastics	Linguistics
Representative from Pennsylvania Bob Ehrlich (born 1957), former governor of Maryland Bob Etheridge (born 1941), former U.S.	Onomastics	Linguistics
After a meeting on the proposed E911 implementation, Burkle went home and devised what would become the Burkle addressing system to address the challenges faced by the county.	Onomastics	Linguistics
"Welsh" was probably used as a pejorative dysphemism, meaning "anything substandard or vulgar", and suggesting that "only people as poor and stupid as the Welsh would eat cheese and call it rabbit", or that "the closest thing to rabbit the Welsh could afford was melted cheese on toast".	Onomastics	Linguistics
Addresses In addition to providing names for the many rural roads, the system also provides a method of assigning addresses to properties along these roads.	Onomastics	Linguistics
Osborne (born 1960), former president and CEO of Federal Signal Corporation William Osborn (Medal of Honor) (1837–1887), American soldier and Medal of Honor recipient William A.	Onomastics	Linguistics
This appeared in Valencian tourist department advertising and, since then, has been used by some other travel publications in English.	Onomastics	Linguistics
Farang in the Concise Oxford Dictionary at the Wayback Machine (archived 2012-03-29) German language bi-monthly magazine, published by Der Farang, Pattaya, Thailand The Thai word "Farang", its variations in other languages, and its Arabic origin	Onomastics	Linguistics
It was subsequently superseded by Ματθαῖος (Matthaios); this was Latinised as Matthaeus, which became Matthew in English.	Onomastics	Linguistics
First mention of Durdzuks can be found in the 7th-century work Geography of Armenia by Anania Shirakatsi as the Dourtsk (Armenian: Դուրծկք).	Onomastics	Linguistics
The term Arbanaška vera was first used by Pjetër Bogdani in 1685 in his Cvnevs Prophetarum when he mentioned the "shkietë" (Slavs) and used the Arbanaška vera to describe the Albanian faith.	Onomastics	Linguistics
Whilst the production standards were as good as the original, and all items were made to the original W Lusty & Sons designs, the sales could not be developed in the United Kingdom and in 2008 the business called in advisors to find a new owner.	Weaving equipment	Industrial equipment
The company developed a number of innovative looms, of which the Hattersley Standard Loom – developed in 1921 – was a great success.	Weaving equipment	Industrial equipment
Northrops were especially suitable for coarse cottons, but it was said not particularly suitable for fines, thus the financial advantage in their introduction into Lancashire was not as great as it had been in the United States.	Weaving equipment	Industrial equipment
The machine was used to arrange and lay parallel by length the fibers of wool, prior to further treatment.	Weaving equipment	Industrial equipment
Floor looms and mechanized looms both use a beater with a reed, whereas Inkle weaving and tablet weaving do not use reeds.	Weaving equipment	Industrial equipment
John Capron and Sons (1820): installed the first power looms for woolens in North America at Uxbridge, Massachusetts.	Weaving equipment	Industrial equipment
Cartwright’s invention marked the beginning of mechanized weaving, drastically reducing reliance on skilled handweavers.	Weaving equipment	Industrial equipment
The warp threads pass through the dents after going through the heddles and before becoming woven cloth.	Weaving equipment	Industrial equipment
This produces strings of interconnected loops called Brunnian links, which depending on the pattern used, forms jewelry, headbands, keychains, action figures or other shapes when removed.	Weaving equipment	Industrial equipment
Beyond the capital expense, Jacquard machines cost more to maintain as they are complex, require highly-skilled operators, and use expensive systems to prepare designs for the loom.	Weaving equipment	Industrial equipment
The woven fabric emerges with a small amount of residual moisture, which is removed by drying rollers or heaters before winding.	Weaving equipment	Industrial equipment
A continuous roll of paper was punched by hand, in sections, each of which represented one lash or tread, and the length of the roll was determined by the number of shots in each repeat of pattern.	Weaving equipment	Industrial equipment
Most windows are rectangular, but there are several in an older section that are set in round-arch openings.	Weaving equipment	Industrial equipment
The shuttle is thrown by two levers attached to the side frame, but activated by a friction roller on the tappet shaft.	Weaving equipment	Industrial equipment
For example, Sir Edwin Henry Landseer's painting Bolton Abbey in Ye Olden Times was produced in tapestry form by a Jacquard Loom at a Franco-British exhibition in 1908.	Weaving equipment	Industrial equipment
A peg loom is a board, usually wooden, with one or more rows of holes, and a set of wooden or nylon pegs which fit into these holes.	Weaving equipment	Industrial equipment
Because of their mass production techniques they were reluctant and slow to retool for new technologies such as shuttleless looms.	Weaving equipment	Industrial equipment
Some may have lead inserts to provide additional heft for a smaller beater, and some are made entirely from metal.	Weaving equipment	Industrial equipment
By the early 19th century, improvements had made power looms reliable and widely adopted across Europe and North America, ushering in a new era of textile manufacturing.	Weaving equipment	Industrial equipment
Heddles should have a smooth eye, with no sharp edges to either catch or fray (and thus weaken) the warp.	Weaving equipment	Industrial equipment
The actual beating is done by a metal insert known as a reed, which contains a number of slots, known as dents, which the warp threads pass through.	Weaving equipment	Industrial equipment
It was an established point of export using the meandering River Mersey, and by 1800 it had a thriving canal network, with links to the Ashton Canal, Rochdale Canal the Peak Forest Canal and Manchester Bolton & Bury Canal.	Weaving equipment	Industrial equipment
The business was dominated by a few families, who had the capital needed to invest in new mills and to buy hundreds of looms.	Weaving equipment	Industrial equipment
Both are floor looms in which every warp thread on the loom is attached to a single shaft using a device called a heddle.	Weaving equipment	Industrial equipment
Control A manual dobby uses a chain of bars or lags each of which has pegs inserted to select the shafts to be moved.	Weaving equipment	Industrial equipment
The Cartwright loom weaver could work one loom at 120-130 picks per minute—with a Kenworthy and Bullough's Lancashire Loom, a weaver can run four or more looms working at 220-260 picks per minute—thus giving eight (or more) times more throughput.	Weaving equipment	Industrial equipment
Shuttles are thrown or passed back and forth through the shed, between the yarn threads of the warp in order to weave in the weft.	Weaving equipment	Industrial equipment
Rigid heddle looms, for example, instead of having one heddle for each thread, have a shaft with the 'heddles' fixed, and all threads go through every shaft.	Weaving equipment	Industrial equipment
Although many of the patterns used on this braiding stand resemble the up and down motion of a weave, since each thread takes a turn at being both the weft and the warp, it is a braid.	Weaving equipment	Industrial equipment
